17,13,11,10,9,8,7,7,5,4,3,2,1,1,0,0,0,0,1,1,2,3,4,5,6,7,10,11,14,18,24,28,30,33,36,37,37,36,36,37,37,38,38,38,39,39,39,39,39,39,39,38,38,38,37,36,35,33,31,27,14,12,11,10,9,8,8,6,5,4,3,2,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,2,2,3,3,3,4,4,4,5,11,14,17,19,20,21,22,23,24,25,25,25,26,27,27,27,28,28,28,28,29,29,29,29,29,29,29,29,29,29,28,28,28,28,27,27,26,26,25,24,23,20,-4,-3,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,3,4,4,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-2,-3,-4,-2,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,2,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,147,112,102,123,107,48,96,97,79,74,84,126,83
25,22,21,19,17,15,12,9,6,3,2,2,4,9,10,10,10,9,9,9,9,9,8,9,9,4,1,0,1,4,35,38,39,38,37,36,35,34,33,32,31,31,30,29,29,28,28,27,27,27,27,27,26,27,27,32,34,35,34,30,27,26,10,9,9,9,8,8,8,7,7,7,6,6,6,5,5,4,4,3,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,27,28,28,28,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,28,28,28,28,27,5,4,3,2,-3,-2,-1,-2,-2,-2,-3,-3,-3,-2,0,1,3,3,0,0,0,0,0,0,0,0,0,0,-2,-4,-2,0,2,3,3,2,0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,-2,-4,-1,-8,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11,-11,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,130,128,95,95,160,24,60,118,129,142,131,71,21
10,8,7,6,4,3,3,5,10,10,10,10,10,10,10,10,10,11,11,11,11,11,12,12,12,12,12,2,0,1,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,16,16,16,16,16,17,38,39,38,30,22,15,7,28,28,27,5,4,4,3,2,1,1,0,0,0,0,0,1,17,22,26,25,25,25,25,25,25,25,24,24,24,24,24,24,24,24,23,23,23,23,23,24,28,29,29,29,29,29,29,29,28,28,28,28,28,28,28,28,27,27,27,27,27,27,27,26,26,26,26,26,26,26,26,25,25,25,25,25,25,25,25,24,-2,-1,-1,-1,-1,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,-4,-8,-7,-7,-8,0,0,-11,-11,0,0,-1,-1,0,0,0,0,0,0,0,8,10,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,45,30,30,49,89,17,38,130,50,13,14,12,13
5,1,1,2,2,2,3,3,5,5,5,6,6,7,7,8,10,10,11,11,11,11,11,10,10,8,8,8,9,14,23,27,28,29,29,30,31,31,32,32,33,34,33,34,35,36,36,38,38,38,38,38,38,38,37,35,36,36,37,32,29,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,3,5,6,8,10,11,14,15,17,17,29,0,2,5,7,7,10,12,14,27,28,28,28,28,28,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,28,28,28,28,28,23,0,-4,-2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-1,-1,0,0,3,5,4,2,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,-1,0,0,0,-2,-5,-28,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,2,2,1,1,6,12,2,2,2,1,1,2,2,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-14,-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,143,143,141,141,134,21,78,141,150,149,142,107,44
12,9,9,8,7,6,4,2,1,0,0,2,11,10,11,11,11,11,11,11,11,11,10,10,10,4,2,2,3,6,18,21,21,21,21,21,21,22,22,22,22,22,23,23,23,23,23,23,23,23,23,23,23,22,37,38,39,38,36,25,9,8,7,7,6,6,5,4,3,1,1,1,0,0,0,0,0,0,0,1,1,1,7,12,25,24,24,24,24,24,24,24,24,24,24,24,24,24,25,26,10,10,27,28,28,28,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,28,28,28,28,28,28,28,28,28,28,28,27,27,26,-3,-1,0,-1,-1,-1,-2,-1,-1,0,1,5,4,0,0,0,0,0,0,0,0,0,0,0,-3,-4,-1,0,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,1,0,-1,-6,-11,-1,-1,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,3,5,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,100,84,65,79,164,30,65,139,149,102,26,25,18
6,1,1,3,5,6,6,6,7,7,6,5,4,5,7,9,11,11,10,10,9,8,6,5,4,4,4,6,8,12,22,26,30,31,32,32,32,33,33,33,33,32,31,33,35,37,38,38,38,36,36,35,35,32,31,31,32,34,33,29,29,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,3,4,7,14,14,15,15,16,29,0,2,2,3,26,26,27,27,28,28,28,28,29,28,29,29,29,29,29,29,29,29,29,29,29,29,29,29,28,29,28,28,28,28,27,22,20,18,18,0,-5,-2,1,2,1,0,0,0,0,0,-1,-1,0,1,2,2,1,0,0,0,-1,-1,-1,-1,0,0,1,2,3,4,4,4,2,1,0,0,0,0,0,0,0,-1,0,2,2,1,0,0,-1,-1,0,0,-1,-2,0,0,1,0,-2,-4,-28,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,3,0,0,0,7,13,2,1,0,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-3,-2,-1,-9,-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,136,142,141,142,128,14,98,145,150,148,141,101,22
15,14,13,12,11,9,7,7,7,14,14,14,14,14,15,15,15,15,15,15,15,15,15,15,16,16,3,0,0,1,18,19,19,19,19,19,19,19,19,19,19,19,19,19,19,20,19,19,19,19,20,20,20,20,21,37,39,39,37,9,27,27,27,26,26,26,26,6,6,5,5,4,3,2,1,0,0,0,0,1,15,24,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,26,26,28,29,29,29,29,29,29,29,29,29,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,27,27,-1,-1,-1,-1,-1,-2,-1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-8,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,1,-1,-15,-28,0,0,0,0,0,0,-10,-10,0,0,0,-1,-1,-1,-1,0,0,0,0,7,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,54,29,26,30,146,16,30,48,142,27,20,20,16
15,13,12,9,8,8,15,14,15,15,15,15,15,15,15,15,15,16,16,16,16,16,16,16,16,16,16,1,0,2,20,21,22,21,22,22,22,22,22,23,22,23,23,23,23,23,23,23,24,23,24,24,24,23,24,24,27,38,39,37,28,27,27,27,27,27,27,27,4,3,3,3,2,1,1,0,0,0,0,0,0,1,2,9,18,26,26,26,27,27,27,27,27,27,27,27,27,27,27,28,28,28,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,28,28,-2,-1,-2,-2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,-8,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,6,0,-2,-1,0,0,0,0,0,0,-11,-12,0,0,0,-1,0,0,0,0,0,0,0,0,1,4,8,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,49,44,43,44,135,12,20,36,140,116,18,15,12
16,13,10,7,3,1,0,2,13,14,14,14,14,14,15,15,15,15,15,16,16,16,16,16,16,16,14,10,10,11,21,23,23,22,22,22,22,22,22,22,23,23,23,23,23,24,24,24,24,24,24,25,25,25,25,25,37,39,38,26,6,5,5,4,4,4,4,3,3,3,2,2,2,1,1,1,0,0,0,0,0,0,1,1,15,21,26,26,26,26,26,26,26,26,26,26,26,26,27,27,6,6,7,7,7,7,7,7,6,6,28,29,29,29,29,29,29,29,29,29,29,29,29,29,29,28,29,28,28,28,28,28,28,28,28,28,28,28,28,27,-3,-3,-3,-3,-3,-1,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-3,-2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,-6,-12,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,78,49,49,49,108,14,21,49,142,126,21,15,12
25,21,17,13,9,6,2,1,0,2,4,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,22,25,33,36,38,39,38,38,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,38,38,38,38,37,36,32,8,7,6,6,6,6,5,5,5,4,4,4,4,3,3,3,3,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,2,3,8,8,9,9,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,8,8,27,28,28,28,29,29,29,29,29,29,29,29,28,28,28,28,27,26,3,-4,-4,-4,-4,-3,-3,-2,-1,0,2,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-2,-4,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-12,-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,178,95,85,87,76,16,30,36,37,118,150,147,91
14,8,6,5,5,5,5,5,5,5,5,5,5,4,4,3,3,2,2,2,2,2,2,2,2,1,0,1,4,9,30,36,38,36,36,37,37,37,37,37,37,37,36,36,35,35,35,35,34,34,34,34,34,33,33,33,33,33,31,25,26,25,17,15,13,3,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,29,26,27,27,27,28,28,28,28,28,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,28,28,28,28,28,28,27,27,22,17,13,11,2,0,-6,-4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,2,4,5,6,4,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-4,-6,-1,-4,-5,-2,-6,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-5,-4,-3,-5,-5,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,165,163,166,163,145,44,137,146,150,150,146,133,39
